id,2010_gdp,2011_gdp,2012_gdp,2013_gdp,2014_gdp,2015_gdp,Aggravated_assault_2011,Aggravated_assault_2014,Aggravated_assault_2015,Aggravated_assault_2010,Aggravated_assault_2012,Aggravated_assault_2013,Arson_2010,Arson_2011,Arson_2012,Arson_2013,Arson_2014,Arson_2015,Burglary_2010,Burglary_2011,Burglary_2012,Burglary_2013,Burglary_2014,Burglary_2015,City,Forcible_rape_2011,Larceny_Theft_2010,Larceny_Theft_2012,Larceny_Theft_2013,Larceny_Theft_2014,Larceny_Theft_2011,Larceny_Theft_2015,Motor_vehicle_theft_2011,Motor_vehicle_theft_2014,Motor_vehicle_theft_2015,Motor_vehicle_theft_2010,Motor_vehicle_theft_2012,Motor_vehicle_theft_2013,Murder_Manslaughter_2010,Murder_Manslaughter_2012,Murder_Manslaughter_2013,Murder_Manslaughter_2014,Murder_Manslaughter_2015,Murder_Manslaughter_2011,Population_2010,Population_2011,Population_2012,Population_2013,Population_2014,Population_2015,Property_crime_2011,Property_crime_2014,Property_crime_2015,Property_crime_2010,Property_crime_2012,Property_crime_2013,Rape_legacy_2014,Rape_legacy_2015,Rape_2010,Rape_2012,Rape_2013,Rape_2014,Rape_2015,Rape_legacy_2013,Robbery_2010,Robbery_2011,Robbery_2012,Robbery_2013,Robbery_2014,Robbery_2015,State,Violent_crime_2011,Violent_crime_2014,Violent_crime_2015,Violent_crime_2010,Violent_crime_2012,Violent_crime_2013
226,4835.00,5225.00,5424.00,5414.00,5529.00,5584.00,94.00,68.00,95.00,83.00,98.00,108.00,15.00,1.00,9.00,4.00,3.00,8.00,236.00,255.00,255.00,279.00,246.00,289.00,Cheyenne,26.00,1948.00,1730.00,1698.00,1465.00,1734.00,1650.00,60.00,84.00,100.00,85.00,96.00,88.00,0.00,0.00,1.00,2.00,7.00,2.00,59361.00,59944.00,60969.00,62149.00,63155.00,63619.00,2049.00,1795.00,2039.00,2269.00,2081.00,2065.00,,,27.00,21.00,,6.00,13.00,12.00,21.00,25.00,21.00,12.00,13.00,7.00,Wyoming,147.00,89.00,122.00,131.00,140.00,133.00
227,16713.00,17144.00,17174.00,17472.00,17979.00,18478.00,904.00,893.00,987.00,,777.00,965.00,,70.00,66.00,,,,,4058.00,2796.00,3207.00,2847.00,2208.00,Mobile,48.00,,8755.00,9123.00,8225.00,8891.00,7977.00,701.00,531.00,609.00,,552.00,681.00,,32.00,29.00,31.00,24.00,30.00,,251869.00,251516.00,250557.00,250655.00,250346.00,13650.00,11603.00,10794.00,,12103.00,13011.00,,,,45.00,88.00,136.00,116.00,,,637.00,460.00,459.00,428.00,402.00,Alabama,1619.00,1488.00,1529.00,,1314.00,1541.00
228,44909.00,46816.00,49675.00,48639.00,51038.00,53689.00,1460.00,1142.00,1031.00,,1344.00,1030.00,,179.00,187.00,103.00,153.00,141.00,,4220.00,3826.00,3264.00,2772.00,2377.00,Baton Rouge,51.00,,7751.00,7648.00,6986.00,7946.00,7372.00,500.00,512.00,494.00,,482.00,506.00,,66.00,49.00,53.00,60.00,64.00,,231592.00,231500.00,230212.00,229387.00,228727.00,12666.00,10270.00,10243.00,,12059.00,11418.00,,,,64.00,,73.00,102.00,74.00,,893.00,1033.00,974.00,852.00,808.00,Louisiana,2468.00,2120.00,2001.00,,2507.00,2127.00
229,4415.00,4503.00,4661.00,4694.00,4867.00,5170.00,146.00,129.00,273.00,,163.00,146.00,,14.00,10.00,13.00,12.00,7.00,,299.00,378.00,418.00,295.00,390.00,Missoula,26.00,,2558.00,2341.00,2447.00,2019.00,2635.00,97.00,127.00,142.00,,105.00,131.00,,0.00,1.00,2.00,4.00,0.00,,67381.00,67758.00,68877.00,69674.00,70553.00,2415.00,2869.00,3167.00,,3041.00,2890.00,,,,25.00,32.00,48.00,66.00,,,20.00,33.00,39.00,43.00,29.00,Montana,192.00,222.00,372.00,,221.00,218.00
230,7765.00,7819.00,7821.00,7734.00,7772.00,7876.00,121.00,,55.00,,,,,3.00,,,,7.00,,515.00,,,,287.00,Jacksonville,25.00,,,,,1428.00,1368.00,91.00,,51.00,,,,,,,,2.00,1.00,,71034.00,,,,68614.00,2034.00,,1706.00,,,,,16.00,,,,,,,,24.00,,,,33.00,North Carolina,171.00,,106.00,,,
231,1781.00,1793.00,1816.00,1795.00,1887.00,2019.00,49.00,,72.00,,,63.00,,9.00,,18.00,,23.00,,286.00,,477.00,,285.00,Grants Pass,15.00,,,1844.00,,1620.00,1517.00,83.00,,188.00,,,236.00,,,1.00,,1.00,1.00,,34901.00,,34865.00,,35411.00,1989.00,,1990.00,,,2557.00,,,,,11.00,,15.00,,,44.00,,35.00,,34.00,Oregon,109.00,,122.00,,,110.00
232,13553.00,14455.00,13973.00,13874.00,14200.00,13700.00,362.00,446.00,423.00,,,,,31.00,,,25.00,27.00,,635.00,,,688.00,747.00,Charleston,23.00,,,,2497.00,2234.00,2332.00,140.00,141.00,233.00,,,,,,,9.00,8.00,5.00,,51466.00,,,50693.00,50176.00,3009.00,3326.00,3312.00,,,,,,,,,48.00,54.00,,,120.00,,,119.00,137.00,West Virginia,510.00,622.00,622.00,,,
233,5398.00,5606.00,5817.00,6007.00,6396.00,6588.00,89.00,116.00,124.00,,126.00,97.00,,5.00,5.00,6.00,12.00,4.00,,231.00,262.00,187.00,160.00,128.00,Sheboygan,16.00,,1212.00,1023.00,1083.00,1165.00,991.00,50.00,24.00,31.00,,43.00,31.00,,4.00,1.00,1.00,0.00,0.00,,49503.00,49261.00,48791.00,48605.00,48667.00,1446.00,1267.00,1150.00,,1517.00,1241.00,22.00,21.00,,19.00,,,,20.00,,26.00,21.00,14.00,17.00,14.00,Wisconsin,131.00,156.00,159.00,,170.00,132.00
234,6247.00,6581.00,6880.00,7031.00,7304.00,7471.00,,307.00,328.00,,256.00,353.00,,,11.00,10.00,4.00,6.00,,,1130.00,1157.00,800.00,739.00,Greenville,,,2596.00,2573.00,2771.00,,2480.00,,114.00,88.00,,119.00,132.00,,7.00,7.00,4.00,7.00,,,,86869.00,88018.00,90198.00,91114.00,,3685.00,3307.00,,3845.00,3862.00,13.00,37.00,,23.00,,,,20.00,,,169.00,175.00,144.00,138.00,North Carolina,,468.00,510.00,,455.00,555.00
235,5840.00,6038.00,6243.00,6811.00,7244.00,7223.00,,189.00,203.00,,186.00,,,,1.00,,4.00,0.00,,,265.00,,165.00,158.00,Wheeling,,,455.00,,501.00,,381.00,,39.00,36.00,,47.00,,,0.00,,0.00,1.00,,,,28356.00,,27890.00,27617.00,,705.00,575.00,,767.00,,,,,17.00,,12.00,13.00,,,,42.00,,16.00,30.00,West Virginia,,217.00,247.00,,245.00,
236,43305.00,43898.00,45651.00,47429.00,48922.00,51120.00,1200.00,1091.00,,1245.00,1096.00,1102.00,61.00,41.00,,,44.00,,2438.00,2574.00,2290.00,2067.00,1865.00,,Albany-Schenectady-Troy,99.00,7386.00,6852.00,6426.00,6347.00,6967.00,,486.00,376.00,,558.00,398.00,382.00,12.00,18.00,17.00,20.00,,8.00,200325.00,215082.00,215209.00,213895.00,214379.00,,10027.00,8588.00,,10382.00,9540.00,8875.00,0.00,0.00,117.00,90.00,,,,0.00,709.00,636.00,559.00,575.00,505.00,,New York,1943.00,1727.00,,2083.00,1763.00,1769.00
237,3891.00,3869.00,3809.00,3710.00,3753.00,3819.00,393.00,515.00,571.00,,462.00,406.00,,21.00,,,,,,1376.00,1272.00,1113.00,927.00,861.00,Anniston-Oxford-Jacksonville,29.00,,2810.00,2433.00,2151.00,2531.00,2056.00,184.00,133.00,117.00,,136.00,161.00,,6.00,7.00,7.00,10.00,15.00,,57276.00,56889.00,56294.00,56237.00,55592.00,4091.00,3211.00,3034.00,,4218.00,3707.00,0.00,0.00,,24.00,49.00,50.00,50.00,0.00,,113.00,131.00,96.00,104.00,97.00,Alabama,550.00,676.00,728.00,,623.00,558.00
238,274874.00,282682.00,294083.00,305311.00,322054.00,339203.00,3599.00,3088.00,3049.00,3504.00,3697.00,3080.00,,,111.00,,85.00,60.00,9163.00,8490.00,7300.00,6940.00,6481.00,5542.00,Atlanta-Sandy Springs-Roswell,165.00,20831.00,20311.00,20777.00,19756.00,20264.00,19687.00,5592.00,4411.00,4493.00,5334.00,5414.00,4657.00,100.00,87.00,91.00,102.00,98.00,89.00,704831.00,610131.00,627072.00,647573.00,650934.00,664063.00,34346.00,30648.00,29722.00,35328.00,33025.00,32374.00,0.00,0.00,123.00,125.00,,,,0.00,2342.00,2469.00,2437.00,2540.00,2474.00,2137.00,Georgia,6322.00,5846.00,5473.00,6069.00,6346.00,5847.00
239,13098.00,13032.00,13294.00,13198.00,13274.00,13261.00,330.00,214.00,247.00,324.00,337.00,313.00,14.00,7.00,5.00,2.00,0.00,1.00,564.00,633.00,541.00,440.00,311.00,319.00,Atlantic City-Hammonton,22.00,2519.00,2002.00,2106.00,2227.00,2393.00,2238.00,112.00,67.00,85.00,140.00,96.00,80.00,12.00,19.00,3.00,6.00,7.00,15.00,53390.00,54530.00,54574.00,54219.00,54344.00,54129.00,3138.00,2605.00,2642.00,3223.00,2639.00,2626.00,0.00,0.00,29.00,35.00,,,19.00,0.00,438.00,391.00,323.00,368.00,305.00,358.00,New Jersey,758.00,540.00,631.00,803.00,714.00,693.00
240,3901.00,4150.00,4291.00,4415.00,4721.00,4983.00,147.00,229.00,231.00,169.00,239.00,184.00,,1.00,,,,,636.00,956.00,846.00,655.00,546.00,517.00,Auburn-Opelika,29.00,2603.00,2654.00,2660.00,2571.00,3117.00,2445.00,106.00,159.00,161.00,71.00,100.00,124.00,5.00,8.00,5.00,2.00,5.00,2.00,88466.00,80241.00,81986.00,86272.00,89055.00,91893.00,4179.00,3276.00,3123.00,3310.00,3600.00,3439.00,0.00,0.00,21.00,24.00,19.00,30.00,21.00,0.00,44.00,89.00,68.00,72.00,53.00,83.00,Alabama,267.00,314.00,340.00,239.00,339.00,280.00
241,87473.00,92918.00,100165.00,106075.00,113881.00,119949.00,2175.00,2177.00,2137.00,2311.00,2251.00,2203.00,126.00,128.00,127.00,111.00,100.00,95.00,9213.00,7436.00,7580.00,6847.00,5980.00,5205.00,Austin-Round Rock,236.00,37279.00,36135.00,35034.00,31314.00,35070.00,30047.00,2190.00,2339.00,2377.00,2350.00,2393.00,2214.00,38.00,31.00,28.00,32.00,24.00,30.00,907409.00,909011.00,939133.00,967757.00,1016123.00,1054683.00,44696.00,39633.00,37629.00,48842.00,46108.00,44095.00,0.00,0.00,291.00,241.00,,600.00,526.00,0.00,1266.00,1145.00,1023.00,800.00,912.00,963.00,Texas,3586.00,3721.00,3650.00,3906.00,3546.00,3272.00
242,152820.00,157619.00,163034.00,167457.00,174437.00,181419.00,4891.00,4213.00,4598.00,5492.00,4651.00,4460.00,321.00,307.00,242.00,277.00,213.00,260.00,7573.00,8615.00,7770.00,7391.00,6926.00,7757.00,Baltimore-Columbia-Towson,341.00,16298.00,17397.00,18946.00,18008.00,17010.00,17658.00,4199.00,4486.00,5526.00,4409.00,3982.00,4452.00,223.00,218.00,233.00,211.00,344.00,196.00,639929.00,626848.00,625474.00,622671.00,623513.00,621252.00,29824.00,29420.00,30941.00,28280.00,29149.00,30789.00,0.00,0.00,265.00,315.00,,,287.00,0.00,3336.00,3457.00,3605.00,3734.00,3677.00,4313.00,Maryland,8885.00,8346.00,9542.00,9316.00,8789.00,8725.00
243,20631.00,21825.00,21871.00,23974.00,23904.00,24647.00,876.00,840.00,893.00,731.00,945.00,946.00,104.00,76.00,94.00,54.00,49.00,50.00,2631.00,2985.00,2682.00,2648.00,1984.00,2089.00,Beaumont-Port Arthur,94.00,5608.00,5145.00,5524.00,5332.00,6076.00,4826.00,448.00,345.00,359.00,454.00,403.00,410.00,16.00,17.00,21.00,24.00,21.00,21.00,165854.00,175735.00,175068.00,172209.00,172076.00,172192.00,9509.00,7661.00,7274.00,8693.00,8230.00,8582.00,0.00,0.00,91.00,95.00,,120.00,119.00,0.00,481.00,512.00,529.00,540.00,407.00,383.00,Texas,1503.00,1391.00,1416.00,1319.00,1586.00,1584.00
244,5865.00,5732.00,5991.00,6323.00,6718.00,7341.00,204.00,124.00,127.00,257.00,,199.00,49.00,44.00,,50.00,31.00,30.00,574.00,583.00,,424.00,361.00,344.00,Bend-Redmond,41.00,3071.00,,2780.00,2611.00,3160.00,2922.00,126.00,133.00,122.00,125.00,,130.00,5.00,,1.00,0.00,3.00,1.00,105036.00,103949.00,,107079.00,110151.00,114426.00,3869.00,3105.00,3388.00,3770.00,,3334.00,0.00,0.00,31.00,,32.00,31.00,52.00,0.00,43.00,39.00,,37.00,47.00,27.00,Oregon,285.00,202.00,209.00,336.00,,269.00
245,52834.00,55892.00,59116.00,59447.00,61864.00,64083.00,1933.00,2116.00,2407.00,,2060.00,1671.00,,123.00,,,146.00,146.00,,6228.00,5097.00,4362.00,4020.00,3448.00,Birmingham-Hoover,189.00,,10744.00,10805.00,10651.00,12185.00,10920.00,1622.00,1515.00,1588.00,,1127.00,1586.00,,69.00,65.00,53.00,82.00,54.00,,295270.00,295598.00,296140.00,296958.00,297454.00,20035.00,16186.00,15956.00,,16968.00,16753.00,0.00,0.00,,165.00,187.00,197.00,182.00,0.00,,1046.00,1029.00,1003.00,1101.00,1165.00,Alabama,3222.00,3467.00,3836.00,,3323.00,2926.00
246,5516.00,5752.00,6367.00,6256.00,6520.00,6683.00,66.00,97.00,,85.00,94.00,106.00,19.00,11.00,12.00,12.00,11.00,,296.00,279.00,269.00,219.00,183.00,,Blacksburg-Christiansburg-Radford,23.00,1468.00,1289.00,1216.00,1009.00,1469.00,,53.00,32.00,,58.00,49.00,40.00,2.00,1.00,1.00,2.00,,1.00,79629.00,81025.00,80927.00,80994.00,82888.00,,1801.00,1224.00,,1822.00,1607.00,1475.00,0.00,0.00,29.00,28.00,31.00,45.00,,0.00,24.00,18.00,24.00,14.00,13.00,,Virginia,108.00,157.00,,140.00,147.00,152.00
247,3379.00,3505.00,3588.00,3730.00,3630.00,3861.00,27.00,16.00,19.00,19.00,10.00,29.00,2.00,0.00,4.00,1.00,0.00,0.00,82.00,129.00,148.00,106.00,49.00,45.00,Bloomsburg-Berwick,7.00,353.00,335.00,284.00,224.00,297.00,176.00,8.00,4.00,4.00,12.00,7.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,10169.00,10510.00,10480.00,10326.00,10308.00,10274.00,434.00,277.00,225.00,447.00,490.00,401.00,0.00,0.00,9.00,9.00,1.00,5.00,4.00,0.00,3.00,2.00,6.00,3.00,3.00,2.00,Pennsylvania,36.00,24.00,25.00,31.00,25.00,33.00
248,330024.00,341980.00,358303.00,363001.00,378983.00,396549.00,3312.00,2924.00,3092.00,3847.00,3325.00,3072.00,,,,,,,4070.00,4021.00,3827.00,3497.00,2971.00,2793.00,Boston-Cambridge-Newton,295.00,17573.00,15882.00,15549.00,15264.00,16529.00,13831.00,2054.00,1641.00,1400.00,2217.00,1731.00,1714.00,73.00,58.00,41.00,54.00,41.00,68.00,752420.00,727162.00,737629.00,751081.00,762614.00,776211.00,22604.00,19876.00,18024.00,23860.00,21440.00,20760.00,0.00,0.00,278.00,269.00,,,264.00,0.00,2097.00,2056.00,2045.00,1982.00,1770.00,1633.00,MA-NH,5731.00,5050.00,5030.00,6295.00,5697.00,5398.00
249,9124.00,9189.00,9302.00,9325.00,9806.00,10201.00,146.00,131.00,133.00,161.00,147.00,136.00,15.00,14.00,22.00,13.00,12.00,6.00,414.00,397.00,444.00,452.00,345.00,301.00,Bremerton-Silverdale,41.00,1263.00,1487.00,1354.00,1311.00,1457.00,1174.00,184.00,154.00,137.00,109.00,192.00,140.00,0.00,1.00,1.00,0.00,1.00,1.00,34897.00,38321.00,39434.00,39754.00,39359.00,38755.00,2038.00,1810.00,1612.00,1786.00,2123.00,1946.00,0.00,0.00,52.00,38.00,35.00,39.00,36.00,0.00,50.00,53.00,44.00,55.00,39.00,37.00,Washington,241.00,209.00,207.00,263.00,230.00,227.00
250,82351.00,85499.00,90844.00,94043.00,97863.00,101385.00,1080.00,1008.00,805.00,1146.00,1112.00,1029.00,42.00,32.00,39.00,39.00,49.00,17.00,2119.00,2119.00,1917.00,1790.00,1623.00,1219.00,Bridgeport-Stamford-Norwalk,163.00,5185.00,5732.00,5422.00,5241.00,5966.00,4869.00,1423.00,1051.00,904.00,1226.00,1149.00,918.00,30.00,30.00,12.00,16.00,22.00,29.00,346687.00,353127.00,356924.00,360542.00,363439.00,366687.00,9508.00,7915.00,6992.00,8530.00,8798.00,8130.00,0.00,0.00,88.00,422.00,,122.00,119.00,0.00,842.00,890.00,819.00,805.00,756.00,574.00,Connecticut,2162.00,1902.00,1520.00,2106.00,2383.00,1970.00
251,8077.00,8215.00,8626.00,8827.00,9211.00,9574.00,603.00,413.00,408.00,635.00,489.00,457.00,58.00,54.00,40.00,20.00,29.00,42.00,2136.00,1889.00,1751.00,1636.00,1480.00,1546.00,Brownsville-Harlingen,55.00,11159.00,9541.00,8453.00,7847.00,10114.00,8103.00,262.00,237.00,195.00,426.00,317.00,333.00,10.00,7.00,3.00,5.00,4.00,5.00,245805.00,244920.00,248214.00,247475.00,249241.00,251063.00,12265.00,9564.00,9844.00,13721.00,11609.00,10422.00,0.00,0.00,65.00,61.00,,114.00,84.00,0.00,252.00,174.00,187.00,195.00,172.00,205.00,Texas,837.00,704.00,701.00,962.00,744.00,737.00
252,48644.00,49681.00,51633.00,53134.00,54535.00,56456.00,2006.00,2054.00,2004.00,2318.00,2227.00,2138.00,108.00,365.00,328.00,,,186.00,5252.00,5322.00,4726.00,4204.00,3769.00,3392.00,Buffalo-Cheektowaga-Niagara Falls,152.00,10861.00,10454.00,10025.00,10220.00,10615.00,9202.00,1309.00,1101.00,1108.00,1564.00,1237.00,1069.00,60.00,51.00,50.00,63.00,44.00,40.00,315449.00,312903.00,312790.00,308363.00,307719.00,307085.00,17246.00,15090.00,13702.00,17677.00,16417.00,15298.00,0.00,0.00,180.00,164.00,,200.00,205.00,0.00,1651.00,1633.00,1559.00,1488.00,1438.00,1189.00,New York,3831.00,3755.00,3442.00,4209.00,4001.00,3833.00
253,11160.00,11786.00,12190.00,12250.00,12614.00,12891.00,,,77.00,,,,,,,,,5.00,,,,,,258.00,Burlington-South Burlington,,,,,,,1673.00,,,0.00,,,,,,,,1.00,,,,,,,61106.00,,,1931.00,,,,0.00,0.00,,,,,21.00,0.00,,,,,,25.00,Vermont,,,124.00,,,
254,13387.00,14319.00,15106.00,16475.00,17451.00,17420.00,338.00,446.00,533.00,283.00,262.00,257.00,52.00,37.00,53.00,20.00,9.00,18.00,1733.00,2202.00,1943.00,1467.00,1302.00,1389.00,Canton-Massillon,72.00,2938.00,3384.00,3292.00,3434.00,3515.00,3073.00,279.00,287.00,232.00,291.00,492.00,469.00,5.00,10.00,11.00,9.00,8.00,12.00,110706.00,105233.00,105018.00,104757.00,104587.00,104412.00,5996.00,5023.00,4694.00,4962.00,5819.00,5228.00,0.00,0.00,58.00,78.00,,104.00,94.00,0.00,345.00,475.00,445.00,388.00,256.00,263.00,Ohio,897.00,815.00,898.00,691.00,795.00,742.00
255,19705.00,19571.00,20769.00,22128.00,23498.00,25350.00,708.00,728.00,659.00,696.00,700.00,659.00,16.00,20.00,15.00,20.00,10.00,17.00,1711.00,1690.00,1367.00,1195.00,1047.00,1000.00,Cape Coral-Fort Myers,46.00,4472.00,4186.00,4153.00,4120.00,5008.00,4015.00,310.00,280.00,329.00,303.00,314.00,306.00,10.00,28.00,13.00,15.00,14.00,23.00,226485.00,219555.00,224004.00,230296.00,238430.00,247062.00,7008.00,5447.00,5344.00,6486.00,5867.00,5654.00,0.00,0.00,52.00,42.00,52.00,54.00,50.00,0.00,216.00,228.00,213.00,225.00,214.00,224.00,Florida,1005.00,1011.00,947.00,974.00,983.00,949.00
256,4318.00,4447.00,4600.00,4742.00,4769.00,4933.00,,,,,,187.00,,,,20.00,,,,,,422.00,,,Carbondale-Marion,,,,737.00,,,,,,,,,66.00,,,2.00,,,,,,,43597.00,,,,,,,,1225.00,0.00,0.00,,,,,,0.00,,,,48.00,,,Illinois,,,,,,251.00
257,4269.00,4377.00,4447.00,4659.00,4855.00,5001.00,45.00,66.00,62.00,,54.00,46.00,,3.00,4.00,5.00,9.00,5.00,,156.00,153.00,167.00,194.00,143.00,Chambersburg-Waynesboro,6.00,,840.00,859.00,817.00,680.00,764.00,26.00,43.00,44.00,,31.00,26.00,,2.00,1.00,2.00,0.00,1.00,,30935.00,31128.00,31031.00,31309.00,31484.00,862.00,1054.00,951.00,,1024.00,1052.00,0.00,0.00,,9.00,6.00,19.00,16.00,0.00,,41.00,35.00,57.00,24.00,32.00,Pennsylvania,93.00,111.00,110.00,,100.00,110.00
258,9598.00,9691.00,10063.00,10491.00,10698.00,10935.00,657.00,493.00,,,612.00,538.00,,21.00,30.00,20.00,33.00,,,968.00,1138.00,860.00,858.00,,Champaign-Urbana,91.00,,2871.00,2909.00,2782.00,2654.00,,123.00,82.00,,,134.00,111.00,,3.00,6.00,5.00,,2.00,,122673.00,122866.00,124564.00,125800.00,,3745.00,3722.00,,,4143.00,3880.00,0.00,0.00,,71.00,,60.00,,0.00,,179.00,203.00,185.00,196.00,,Illinois,929.00,754.00,,,889.00,795.00
259,28690.00,30306.00,31643.00,32462.00,34164.00,36424.00,624.00,595.00,634.00,745.00,612.00,551.00,23.00,25.00,23.00,23.00,19.00,19.00,1567.00,1526.00,1228.00,1197.00,1147.00,1360.00,Charleston-North Charleston,65.00,7619.00,7127.00,7134.00,6883.00,7049.00,6859.00,758.00,683.00,795.00,754.00,775.00,665.00,22.00,25.00,20.00,31.00,35.00,16.00,216998.00,220087.00,224531.00,230530.00,235461.00,241636.00,9333.00,8713.00,9014.00,9940.00,9130.00,8996.00,0.00,0.00,69.00,80.00,85.00,105.00,133.00,0.00,444.00,346.00,316.00,268.00,311.00,342.00,South Carolina,1051.00,1042.00,1144.00,1280.00,1033.00,924.00
260,533825.00,551739.00,581924.00,587130.00,608710.00,640656.00,12612.00,12722.00,13344.00,,12469.00,,,,,,478.00,548.00,,27275.00,23360.00,,15012.00,13568.00,Chicago-Naperville-Elgin,,,76011.00,,63636.00,75566.00,59641.00,19576.00,10144.00,10326.00,,17121.00,,,505.00,,415.00,481.00,438.00,,2954507.00,2960377.00,,2980226.00,2987628.00,122417.00,88792.00,83535.00,,116492.00,,0.00,0.00,,,,1397.00,1483.00,0.00,,14081.00,13576.00,,9889.00,9744.00,IL-IN-WI,,24423.00,25052.00,,,
261,109365.00,114844.00,118347.00,119959.00,125602.00,128448.00,1928.00,,,2014.00,,,391.00,336.00,,,,,10444.00,11409.00,,,,,Cleveland-Elyria,372.00,11525.00,,,,12002.00,,4164.00,,,3606.00,,,82.00,,,,,76.00,480743.00,451679.00,,,,,27575.00,,,25575.00,,,0.00,0.00,369.00,,,,,0.00,3281.00,3242.00,,,,,Ohio,5618.00,,,5746.00,,
262,7341.00,7476.00,7971.00,8387.00,8952.00,9122.00,547.00,322.00,371.00,418.00,627.00,558.00,59.00,31.00,21.00,24.00,18.00,21.00,1365.00,1332.00,1072.00,971.00,1066.00,834.00,College Station-Bryan,53.00,4723.00,3651.00,3433.00,3613.00,4419.00,3974.00,148.00,185.00,220.00,214.00,148.00,137.00,7.00,4.00,2.00,5.00,7.00,3.00,163766.00,173636.00,175046.00,177497.00,180750.00,187905.00,5899.00,4864.00,5028.00,6302.00,4871.00,4541.00,0.00,0.00,71.00,65.00,,113.00,117.00,0.00,134.00,110.00,107.00,112.00,89.00,102.00,Texas,713.00,529.00,597.00,630.00,803.00,737.00
263,10915.00,11357.00,11406.00,11610.00,11940.00,12580.00,135.00,115.00,126.00,131.00,169.00,134.00,4.00,5.00,1.00,7.00,1.00,4.00,341.00,319.00,310.00,242.00,254.00,243.00,Crestview-Fort Walton Beach-Destin,20.00,1141.00,1314.00,1147.00,1109.00,1294.00,1236.00,66.00,70.00,61.00,91.00,81.00,74.00,2.00,2.00,2.00,1.00,6.00,3.00,38856.00,41037.00,41637.00,43386.00,44132.00,45575.00,1679.00,1433.00,1540.00,1573.00,1705.00,1463.00,0.00,0.00,19.00,18.00,42.00,36.00,26.00,0.00,33.00,40.00,45.00,58.00,47.00,35.00,Florida,198.00,199.00,193.00,185.00,234.00,236.00
264,377500.00,403367.00,430194.00,452668.00,478572.00,485683.00,7783.00,,7950.00,7861.00,7681.00,7187.00,828.00,776.00,750.00,648.00,,520.00,33709.00,33173.00,28075.00,26013.00,,19296.00,Dallas-Fort Worth-Arlington,914.00,72763.00,63412.00,64810.00,,69522.00,57863.00,11489.00,,10730.00,12093.00,10436.00,10723.00,227.00,215.00,209.00,,200.00,203.00,2436923.00,2352952.00,2390945.00,2422815.00,,2519273.00,114184.00,,87889.00,118565.00,101923.00,101546.00,0.00,0.00,942.00,1012.00,,,1506.00,0.00,6349.00,5873.00,5905.00,6020.00,,5687.00,Texas,14773.00,,15343.00,15379.00,14813.00,14587.00
265,5611.00,5723.00,5877.00,6190.00,6443.00,6824.00,106.00,109.00,90.00,,103.00,91.00,,2.00,,,,,,322.00,295.00,344.00,273.00,245.00,Daphne-Fairhope-Foley,8.00,,1473.00,1592.00,1508.00,1464.00,1388.00,55.00,43.00,47.00,,60.00,57.00,,2.00,1.00,1.00,2.00,2.00,,51762.00,53013.00,55666.00,58126.00,60552.00,1841.00,1824.00,1680.00,,1828.00,1993.00,0.00,0.00,,10.00,13.00,11.00,11.00,0.00,,32.00,22.00,21.00,25.00,19.00,Alabama,148.00,146.00,122.00,,137.00,126.00
266,17632.00,18479.00,19383.00,19291.00,19383.00,19541.00,862.00,617.00,713.00,994.00,719.00,658.00,33.00,36.00,41.00,46.00,32.00,28.00,1806.00,1673.00,1311.00,1423.00,1321.00,1287.00,Davenport-Moline-Rock Island,101.00,5533.00,4863.00,4916.00,4880.00,5665.00,5079.00,392.00,311.00,443.00,348.00,392.00,304.00,6.00,8.00,7.00,3.00,9.00,7.00,182672.00,182956.00,183740.00,183899.00,184576.00,184115.00,7730.00,6512.00,6809.00,7687.00,6566.00,6643.00,0.00,0.00,106.00,62.00,,125.00,142.00,0.00,282.00,183.00,213.00,212.00,204.00,215.00,IA-IL,1153.00,949.00,1079.00,1388.00,1002.00,975.00
267,13450.00,13112.00,13435.00,13718.00,14340.00,15124.00,795.00,729.00,974.00,772.00,605.00,648.00,17.00,14.00,4.00,7.00,6.00,4.00,1360.00,1243.00,998.00,1004.00,887.00,788.00,Deltona-Daytona Beach-Ormond Beach,44.00,4139.00,3769.00,3967.00,4218.00,3989.00,4439.00,433.00,424.00,491.00,521.00,403.00,439.00,3.00,6.00,4.00,4.00,12.00,4.00,101659.00,100493.00,100535.00,100823.00,101411.00,102807.00,5665.00,5529.00,5718.00,6020.00,5170.00,5410.00,0.00,0.00,44.00,32.00,67.00,69.00,62.00,0.00,243.00,259.00,194.00,212.00,168.00,178.00,Florida,1102.00,970.00,1226.00,1062.00,837.00,931.00
268,155598.00,160968.00,169201.00,177134.00,188174.00,193172.00,3275.00,3613.00,4108.00,3093.00,3465.00,3520.00,214.00,197.00,184.00,204.00,246.00,189.00,7740.00,7947.00,7837.00,7771.00,7269.00,7345.00,Denver-Aurora-Lakewood,667.00,24317.00,27094.00,28508.00,26738.00,25672.00,28398.00,4945.00,5151.00,6508.00,4635.00,5176.00,5110.00,46.00,70.00,69.00,47.00,83.00,51.00,1070149.00,1086822.00,1111901.00,1138763.00,1164537.00,1193966.00,38564.00,39158.00,42251.00,36692.00,40107.00,41389.00,0.00,0.00,645.00,649.00,845.00,838.00,1040.00,0.00,1568.00,1778.00,1796.00,1713.00,1645.00,1887.00,Colorado,5771.00,6143.00,7118.00,5352.00,5980.00,6147.00
