Year,State,City by state,Population,Crime Index total,Modified Crime Index total1,Murder      and non-negligent         man-     slaughter,Forcible rape,Robbery,Aggravated assault,Burglary,Larceny-theft,Motor vehicle theft,Arson1,,,,,,,
2001,TEXAS,Lufkin,"33,451","2,268","2,272",3,31,47,135,453,"1,456",143,4,,,,,,,
2001,TEXAS,Mansfield,"28,667",931,936,5,2,7,49,216,601,51,5,,,,,,,
2001,TEXAS,Marshall,"24,478","1,535","1,546",1,15,27,97,265,"1,006",124,11,,,,,,,
2001,TEXAS,McAllen,"108,829","8,989","9,021",3,11,124,336,"1,567","6,235",713,32,,,,,,,
2001,TEXAS,McKinney,"55,603","2,052","2,073",1,44,32,97,341,"1,389",148,21,,,,,,,
2001,TEXAS,Memorial Villages,"11,667",198,198,0,1,7,1,66,111,12,0,,,,,,,
2001,TEXAS,Mercedes,"13,959",615,622,0,2,13,82,137,309,72,7,,,,,,,
2001,TEXAS,Mesquite,"127,349","6,542","6,644",4,3,147,312,646,"4,554",876,102,,,,,,,
2001,TEXAS,Midland,"97,152","3,183","3,194",2,91,50,264,690,"1,912",174,11,,,,,,,
2001,TEXAS,Mineral Wells,"17,331",806,819,1,24,7,24,187,536,27,13,,,,,,,
2001,TEXAS,Mission,"46,438","2,902","2,909",0,2,27,56,499,"2,030",288,7,,,,,,,
2001,TEXAS,Missouri City,"54,114","1,390","1,401",4,14,60,71,330,788,123,11,,,,,,,
2001,TEXAS,Mount Pleasant,"14,251",916,921,2,0,12,44,151,655,52,5,,,,,,,
2001,TEXAS,Nacogdoches,"30,593","1,352","1,352",0,29,23,93,246,900,61,0,,,,,,,
2001,TEXAS,Nederland,"17,817","1,041","1,043",0,4,8,12,164,806,47,2,,,,,,,
2001,TEXAS,New Braunfels,"37,322","2,658","2,660",0,12,27,314,292,"1,931",82,2,,,,,,,
2001,TEXAS,North Richland Hills,"56,898","2,539","2,540",3,21,24,75,322,"1,975",119,1,,,,,,,
2001,TEXAS,Odessa,"93,007","5,198","5,240",4,24,81,403,946,"3,544",196,42,,,,,,,
2001,TEXAS,Orange,"19,066","1,181","1,191",1,11,31,135,262,662,79,10,,,,,,,
2001,TEXAS,Palestine,"17,997","1,063","1,065",1,6,22,101,201,694,38,2,,,,,,,
2001,TEXAS,Pampa,"18,293","1,245","1,245",0,15,26,53,329,777,45,0,,,,,,,
2001,TEXAS,Paris,"26,486","3,241","3,254",3,49,33,265,501,"2,286",104,13,,,,,,,
2001,TEXAS,Pasadena,"144,889","6,919","6,997",3,52,153,555,"1,270","4,057",829,78,,,,,,,
2001,TEXAS,Pearland,"38,494","1,328","1,336",0,10,24,35,209,963,87,8,,,,,,,
2001,TEXAS,Pflugerville,"16,706",350,352,1,5,1,16,40,273,14,2,,,,,,,
2001,TEXAS,Pharr,"47,719","2,859","2,873",3,16,43,182,532,"1,998",85,14,,,,,,,
2001,TEXAS,Plainview,"22,843","1,203","1,212",0,9,10,50,237,879,18,9,,,,,,,
2001,TEXAS,Plano,"227,069","8,987","9,032",4,23,113,448,"1,417","6,440",542,45,,,,,,,
2001,TEXAS,Port Arthur,"59,066","2,753","2,794",7,15,123,206,862,"1,246",294,41,,,,,,,
2001,TEXAS,Portland,"15,163",484,486,0,4,5,24,72,359,20,2,,,,,,,
2001,TEXAS,Port Lavaca,"12,308",511,512,2,9,7,29,77,349,38,1,,,,,,,
2001,TEXAS,Port Neches,"13,910",577,579,0,6,2,29,109,406,25,2,,,,,,,
2001,TEXAS,Richardson,"93,885","3,920","3,932",2,19,104,128,746,"2,502",419,12,,,,,,,
2001,TEXAS,Richmond,"11,332",381,392,0,5,12,35,76,233,20,11,,,,,,,
2001,TEXAS,Rio Grande City,"12,194",452,452,2,2,3,48,91,267,39,0,,,,,,,
2001,TEXAS,Robstown,"13,016","1,278","1,282",0,2,10,61,243,933,29,4,,,,,,,
2001,TEXAS,Rockwall,"18,384",753,754,0,7,12,24,140,510,60,1,,,,,,,
2001,TEXAS,Rosenberg,"24,589","1,112",,1,27,18,78,202,713,73,,,,,,,,
2001,TEXAS,Round Rock,"62,523","1,686","1,687",1,20,31,56,235,"1,287",56,1,,,,,,,
2001,TEXAS,Rowlett,"45,513","1,085","1,086",0,16,8,51,317,631,62,1,,,,,,,
2001,TEXAS,Saginaw,"12,655",419,419,0,6,3,21,85,276,28,0,,,,,,,
2001,TEXAS,San Angelo,"90,446","5,730","5,763",2,67,49,345,"1,023","4,036",208,33,,,,,,,
2001,TEXAS,San Antonio,"1,170,622","96,498","97,074",100,492,"2,146","6,808","14,018","66,694","6,240",576,,,,,,,
2001,TEXAS,San Benito,"23,976","2,523","2,523",1,12,7,51,300,"2,087",65,0,,,,,,,
2001,TEXAS,San Juan,"26,824","1,289","1,297",1,4,16,65,238,908,57,8,,,,,,,
2001,TEXAS,San Marcos,"35,521","1,466","1,470",0,39,21,65,241,"1,040",60,4,,,,,,,
2001,TEXAS,Schertz,"19,118",450,452,0,8,6,19,55,343,19,2,,,,,,,
2001,TEXAS,Seagoville,"11,069",524,528,0,11,7,17,107,296,86,4,,,,,,,
2001,TEXAS,Seguin,"22,511","1,727","1,727",1,5,25,79,243,"1,345",29,0,,,,,,,
2001,TEXAS,Sherman,"35,878","2,452","2,457",0,12,59,178,381,"1,701",121,5,,,,,,,
2001,TEXAS,Snyder,"11,028",327,329,0,3,1,10,75,233,5,2,,,,,,,
2001,TEXAS,Socorro,"27,768",459,461,0,4,9,108,82,216,40,2,,,,,,,
2001,TEXAS,South Houston,"16,192",882,882,2,0,32,38,151,513,146,0,,,,,,,
2001,TEXAS,Southlake,"22,007",315,315,0,1,6,5,70,213,20,0,,,,,,,
2001,TEXAS,Stafford,"16,037",878,879,0,8,42,21,160,570,77,1,,,,,,,
2001,TEXAS,Stephenville,"15,260",557,557,1,6,7,4,86,434,19,0,,,,,,,
2001,TEXAS,Sugar Land,"64,765","1,828","1,829",0,5,57,76,278,"1,328",84,1,,,,,,,
2001,TEXAS,Sulphur Springs,"14,881",473,478,0,4,5,40,98,276,50,5,,,,,,,
2001,TEXAS,Taylor,"13,883",494,497,0,8,3,41,97,325,20,3,,,,,,,
2001,TEXAS,Temple,"55,751","3,087","3,113",3,14,68,137,607,"2,074",184,26,,,,,,,
2001,TEXAS,Terrell,"13,915","1,311","1,316",2,5,41,148,173,837,105,5,,,,,,,
2001,TEXAS,Texarkana,"35,571","3,026","3,065",2,25,65,299,517,"1,991",127,39,,,,,,,
2001,TEXAS,Texas City,"42,463","3,799","3,819",7,28,105,327,681,"2,356",295,20,,,,,,,
2001,TEXAS,The Colony,"27,133","1,249","1,257",2,11,5,26,240,911,54,8,,,,,,,
2001,TEXAS,Universal City,"15,186",521,527,2,5,7,76,112,292,27,6,,,,,,,
2001,TEXAS,University Park,"23,853",712,715,1,0,9,5,121,544,32,3,,,,,,,
2001,TEXAS,Uvalde,"15,268",914,925,1,1,6,66,166,626,48,11,,,,,,,
2001,TEXAS,Vernon,"11,925",624,630,1,13,7,38,95,453,17,6,,,,,,,
2001,TEXAS,Victoria,"61,978","3,748","3,758",2,21,70,347,719,"2,434",155,10,,,,,,,
2001,TEXAS,Vidor,"11,700",563,567,0,4,6,35,117,354,47,4,,,,,,,
2001,TEXAS,Waco,"116,307","10,361","10,421",7,100,269,527,"1,875","6,787",796,60,,,,,,,
2001,TEXAS,Watauga,"22,405",662,662,0,2,9,19,139,463,30,0,,,,,,,
2001,TEXAS,Waxahachie,"21,912","1,359","1,365",0,0,12,78,236,953,80,6,,,,,,,
2001,TEXAS,Weatherford,"19,431",819,822,1,6,13,21,134,601,43,3,,,,,,,
2001,TEXAS,Weslaco,"27,546","2,511","2,517",2,2,33,105,535,"1,687",147,6,,,,,,,
2001,TEXAS,West University Place,"14,533",265,265,0,0,6,1,60,181,17,0,,,,,,,
2001,TEXAS,White Settlement,"15,168",714,715,0,3,9,32,138,462,70,1,,,,,,,
2001,TEXAS,Wichita Falls,"106,562","8,185","8,216",4,21,256,590,"1,502","5,314",498,31,,,,,,,
2001,TEXAS,Wylie,"15,475",400,401,0,14,2,24,104,235,21,1,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,
2001,,,,,, , ,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,
2001,UTAH,Alpine/Highland,"15,569",242,245,0,2,2,4,37,187,10,3,,,,,,,
2001,UTAH,American Fork,"22,301",910,911,0,5,7,19,128,706,45,1,,,,,,,
2001,UTAH,Bountiful,"41,978",854,855,0,11,6,32,89,681,35,1,,,,,,,
2001,UTAH,Brigham City,"17,697",658,659,0,8,2,38,95,494,21,1,,,,,,,
2001,UTAH,Cedar City,"20,864",808,810,0,0,5,12,128,632,31,2,,,,,,,
2001,UTAH,Centerville,"14,824",446,457,0,5,2,4,65,355,15,11,,,,,,,
2001,UTAH,Clearfield,"26,400",957,968,1,19,0,35,113,733,56,11,,,,,,,
2001,UTAH,Clinton,"12,791",189,191,0,6,0,5,24,141,13,2,,,,,,,
2001,UTAH,Farmington,"12,279",268,268,0,1,0,3,38,211,15,0,,,,,,,
2001,UTAH,Layton,"59,433","2,272","2,290",2,22,19,48,278,"1,785",118,18,,,,,,,
2001,UTAH,Lehi,"19,340",350,350,1,12,2,8,114,189,24,0,,,,,,,
2001,UTAH,Logan,"43,370",935,935,1,8,0,23,66,810,27,0,,,,,,,
2001,UTAH,Midvale,"27,472","1,866","1,875",0,23,37,70,266,"1,312",158,9,,,,,,,
2001,UTAH,Murray,"34,582","3,513","3,516",1,29,39,89,456,"2,645",254,3,,,,,,,
2001,UTAH,North Ogden,"15,272",298,299,0,1,0,4,32,254,7,1,,,,,,,
2001,UTAH,Ogden,"78,492","5,242","5,242",9,53,105,191,771,"3,760",353,0,,,,,,,
2001,UTAH,Orem,"85,707","3,316","3,318",0,18,11,34,284,"2,796",173,2,,,,,,,
2001,UTAH,Payson,"12,925",395,395,1,5,1,4,104,260,20,0,,,,,,,
2001,UTAH,Pleasant Grove/Lindon,"32,353",910,926,1,7,2,17,102,725,56,16,,,,,,,
2001,UTAH,Provo,"106,891","3,844","3,865",0,43,18,98,558,"2,929",198,21,,,,,,,
2001,UTAH,Roy,"33,424","1,132","1,142",0,5,5,77,278,713,54,10,,,,,,,
2001,UTAH,Salt Lake City,"184,723","16,438","16,503",18,121,481,546,"2,209","11,401","1,662",65,,,,,,,
2001,UTAH,Sandy,"89,868","3,405","3,419",2,21,37,77,541,"2,552",175,14,,,,,,,
2001,UTAH,South Ogden,"14,613",620,624,1,4,8,20,71,486,30,4,,,,,,,
2001,UTAH,South Salt Lake,"22,399","2,063","2,070",2,39,31,64,285,"1,357",285,7,,,,,,,
2001,UTAH,Spanish Fork,"20,578","1,033","1,045",0,2,1,5,179,815,31,12,,,,,,,
2001,UTAH,Springville,"20,759",818,818,0,8,2,25,131,616,36,0,,,,,,,
2001,UTAH,Tooele,"22,871",669,673,1,10,9,40,168,371,70,4,,,,,,,
2001,UTAH,West Jordan,"69,457","2,971","2,984",1,26,27,106,359,"2,287",165,13,,,,,,,
2001,UTAH,West Valley,"110,682","6,950","6,975",2,64,116,281,887,"4,998",602,25,,,,,,,
2001,,,,,, , ,,,,,,,,,,,,,
2001,,, , ,,,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,
2001,VERMONT,Bennington,"16,081",451,452,0,3,0,10,102,318,18,1,,,,,,,
2001,VERMONT,Brattleboro,"12,089",551,556,0,3,6,17,110,396,19,5,,,,,,,
2001,VERMONT,Burlington,"39,161","2,686","2,696",0,16,21,105,379,"2,069",96,10,,,,,,,
2001,VERMONT,Colchester,"17,105",479,481,1,2,2,16,64,377,17,2,,,,,,,
2001,VERMONT,Essex,"18,756",516,521,0,3,3,3,72,421,14,5,,,,,,,
2001,VERMONT,Hartford,"10,440",269,272,0,3,2,8,48,192,16,3,,,,,,,
2001,VERMONT,Rutland,"17,413",890,896,0,4,21,30,131,678,26,6,,,,,,,
2001,VERMONT,South Burlington,"15,925",773,777,0,2,4,10,66,658,33,4,,,,,,,
"2,001 ",,,,,,,,,,,,,,,,,,,,
2001,,,,,, ,,,,,,,,,,,,,,
2001,,, , ,,, ,,,,,,,,,,,,,
2001,VIRGINIA,Blacksburg,"40,184",772,776,1,6,12,52,118,549,34,4,,,,,,,
2001,VIRGINIA,Bristol ,"17,635",668,674,3,4,7,39,74,509,32,6,,,,,,,
2001,VIRGINIA,Charlottesville,"45,744","2,127","2,143",3,25,71,364,269,"1,279",116,16,,,,,,,
2001,VIRGINIA,Christiansburg,"17,208",453,460,0,1,2,18,68,344,20,7,,,,,,,
2001,VIRGINIA,Colonial Heights,"17,158",993,999,0,2,17,29,96,809,40,6,,,,,,,
2001,VIRGINIA,Falls Church,"10,537",468,468,0,2,10,15,42,336,63,0,,,,,,,
2001,VIRGINIA,Fredericksburg,"19,576","1,019","1,026",1,9,28,84,75,761,61,7,,,,,,,
2001,VIRGINIA,Hampton,"148,696","6,815","6,853",10,35,283,276,991,"4,129","1,091",38,,,,,,,
2001,VIRGINIA,Harrisonburg,"41,092","1,386","1,400",1,11,32,75,173,"1,001",93,14,,,,,,,
2001,VIRGINIA,Hopewell,"22,699","1,397","1,411",0,5,56,110,277,811,138,14,,,,,,,
2001,VIRGINIA,Leesburg,"28,748",891,909,0,13,15,50,65,689,59,18,,,,,,,
2001,VIRGINIA,Lynchburg,"66,276","2,716","2,738",6,23,80,178,490,"1,718",221,22,,,,,,,
2001,VIRGINIA,Manassas,"35,677","1,443","1,459",0,16,54,59,149,"1,015",150,16,,,,,,,
2001,VIRGINIA,Manassas Park,"10,449",329,339,0,1,6,14,20,239,49,10,,,,,,,
2001,VIRGINIA,Martinsville,"15,654",784,795,1,18,22,46,87,547,63,11,,,,,,,
2001,VIRGINIA,Newport News,"182,930","9,784","9,897",30,97,448,750,"1,508","5,788","1,163",113,,,,,,,
2001,VIRGINIA,Norfolk,"238,020","14,966","14,990",31,127,809,633,"1,728","10,123","1,515",24,,,,,,,
2001,VIRGINIA,Petersburg,"34,261","2,840","2,848",5,24,110,203,525,"1,655",318,8,,,,,,,
2001,VIRGINIA,Poquoson,"11,744",118,120,2,0,0,8,11,90,7,2,,,,,,,
2001,VIRGINIA,Portsmouth,"102,117","6,650","6,665",12,30,473,584,"1,515","3,370",666,15,,,,,,,
2001,VIRGINIA,Richmond,"200,842","18,207","18,373",72,117,"1,430","1,127","2,943","9,455","3,063",166,,,,,,,
2001,VIRGINIA,Roanoke ,"96,375","5,468","5,502",5,41,135,404,689,"3,856",338,34,,,,,,,
2001,VIRGINIA,Salem,"25,129",653,660,2,4,10,12,51,543,31,7,,,,,,,
2001,VIRGINIA,Staunton,"24,221",833,838,1,5,3,40,104,638,42,5,,,,,,,
2001,VIRGINIA,Suffolk,"64,660","2,510","2,532",5,31,106,247,370,"1,607",144,22,,,,,,,
2001,VIRGINIA,Vienna,"14,676",251,252,0,1,7,9,18,207,9,1,,,,,,,
2001,VIRGINIA,Virginia Beach,"431,819","16,135","16,316",12,110,368,350,"2,285","12,078",932,181,,,,,,,
2001,VIRGINIA,Waynesboro,"19,821","1,033","1,049",0,7,13,133,113,720,47,16,,,,,,,
2001,VIRGINIA,Williamsburg,"12,183",415,416,0,5,9,39,41,298,23,1,,,,,,,
2001,VIRGINIA,Winchester,"23,949","1,402","1,422",0,10,21,39,162,"1,114",56,20,,,,,,,
"2,001 ",,,,,,,,,,,,,,,,,,,,
2001,,,, ,,,,,,,,,,,,,,,,
2001,,,,,,, , ,,,,,,,,,,,,
2001,WASHINGTON,Aberdeen,"16,723","1,611","1,613",0,13,12,22,220,"1,268",76,2,,,,,,,
2001,WASHINGTON,Anacortes,"14,789",580,585,0,0,0,14,84,457,25,5,,,,,,,
2001,WASHINGTON,Arlington,"11,900",977,983,0,5,10,38,111,694,119,6,,,,,,,
2001,WASHINGTON,Auburn,"40,956","3,909","3,944",0,18,69,141,683,"2,297",701,35,,,,,,,
2001,WASHINGTON,Bainbridge Island,"20,631",387,390,0,2,1,8,98,278,0,3,,,,,,,
2001,WASHINGTON,Bellevue,"111,314","4,667","4,702",0,21,59,82,535,"3,431",539,35,,,,,,,
2001,WASHINGTON,Bellingham,"68,241","4,849","4,865",1,22,50,64,555,"3,942",215,16,,,,,,,
2001,WASHINGTON,Bothell,"30,630",863,867,1,1,10,14,124,599,114,4,,,,,,,
2001,WASHINGTON,Bremerton,"37,852","2,771","2,795",3,78,58,239,471,"1,571",351,24,,,,,,,
2001,WASHINGTON,Burien,"32,389","2,350","2,359",2,33,73,127,360,"1,203",552,9,,,,,,,
2001,WASHINGTON,Camas,"12,734",453,453,0,1,0,14,85,339,14,0,,,,,,,
2001,WASHINGTON,Centralia,"14,977","1,196","1,205",0,12,13,60,181,865,65,9,,,,,,,
2001,WASHINGTON,Covington,"14,002",518,527,0,6,4,19,87,338,64,9,,,,,,,
2001,WASHINGTON,Des Moines,"29,733","1,119","1,126",5,17,32,43,160,626,236,7,,,,,,,
2001,WASHINGTON,Edmonds,"40,144","1,129","1,137",0,6,9,22,183,797,112,8,,,,,,,
2001,WASHINGTON,Ellensburg,"15,659","1,252","1,265",0,11,3,17,190,"1,003",28,13,,,,,,,
2001,WASHINGTON,Enumclaw,"11,293",149,149,0,1,0,1,26,77,44,0,,,,,,,
2001,WASHINGTON,Everett,"92,945","6,835","6,859",5,76,170,296,"1,008","3,798","1,482",24,,,,,,,
2001,WASHINGTON,Federal Way,"84,585","5,537","5,555",4,49,125,141,522,"3,516","1,180",18,,,,,,,
2001,WASHINGTON,Issaquah,"11,391",736,741,0,0,8,3,85,553,87,5,,,,,,,
2001,WASHINGTON,Kelso,"12,084","1,174","1,187",1,18,17,52,190,814,82,13,,,,,,,
2001,WASHINGTON,Kenmore,"18,975",555,560,0,14,6,21,114,340,60,5,,,,,,,
2001,WASHINGTON,Kennewick,"55,564","3,227","3,255",1,22,44,145,408,"2,374",233,28,,,,,,,
2001,WASHINGTON,Kent,"80,790","5,543","5,601",2,25,125,139,866,"3,221","1,165",58,,,,,,,
2001,WASHINGTON,Kirkland,"45,771","1,483","1,490",1,6,22,20,228,990,216,7,,,,,,,
2001,WASHINGTON,Lacey,"31,723","1,577","1,581",3,14,35,50,240,"1,154",81,4,,,,,,,
2001,WASHINGTON,Lake Forest Park,"13,351",284,284,0,4,2,3,48,195,32,0,,,,,,,
2001,WASHINGTON,Lakewood,"59,138","4,193","4,221",5,62,178,202,767,"2,450",529,28,,,,,,,
2001,WASHINGTON,Longview,"35,212","3,368","3,405",0,24,33,142,573,"2,368",228,37,,,,,,,
2001,WASHINGTON,Lynnwood,"34,386","2,813","2,821",0,10,49,49,259,"2,079",367,8,,,,,,,
2001,WASHINGTON,Maple Valley,"14,435",435,441,0,1,0,17,108,234,75,6,,,,,,,
2001,WASHINGTON,Marysville,"25,718","1,159","1,168",0,15,26,22,157,706,233,9,,,,,,,
2001,WASHINGTON,Mercer Island,"22,387",425,430,1,4,2,1,58,314,45,5,,,,,,,
2001,WASHINGTON,Moses Lake,"15,191","1,298","1,300",0,15,13,58,194,961,57,2,,,,,,,
2001,WASHINGTON,Mountlake Terrace,"20,686",784,801,0,10,7,12,88,515,152,17,,,,,,,
2001,WASHINGTON,Mount Vernon,"26,650","2,339","2,351",1,22,22,14,206,"1,971",103,12,,,,,,,
2001,WASHINGTON,Mukilteo,"18,306",502,505,0,3,5,9,87,316,82,3,,,,,,,
2001,WASHINGTON,Olympia,"43,191","3,159","3,177",0,24,35,59,498,"2,268",275,18,,,,,,,
2001,WASHINGTON,Pasco,"32,577","1,586","1,592",4,13,34,73,287,"1,053",122,6,,,,,,,
2001,WASHINGTON,Port Angeles,"18,690",882,897,0,11,9,35,155,643,29,15,,,,,,,
2001,WASHINGTON,Puyallup,"33,537","3,119","3,125",1,9,33,32,257,"2,315",472,6,,,,,,,
2001,WASHINGTON,Redmond,"45,977","1,673","1,676",0,15,17,65,145,"1,295",136,3,,,,,,,
2001,WASHINGTON,Renton,"50,849","4,114","4,128",1,14,105,108,613,"2,411",862,14,,,,,,,
2001,WASHINGTON,Richland,"39,324","1,597","1,616",1,8,9,32,223,"1,235",89,19,,,,,,,
2001,WASHINGTON,Sammamish,"34,647",558,567,0,4,5,8,121,384,36,9,,,,,,,
2001,WASHINGTON,SeaTac,"25,902","1,804","1,809",0,20,57,79,255,881,512,5,,,,,,,
2001,WASHINGTON,Seattle,"572,345","46,091","46,307",25,164,"1,594","2,367","6,684","26,502","8,755",216,,,,,,,
2001,WASHINGTON,Shoreline,"53,869","1,905","1,920",0,16,46,47,307,"1,262",227,15,,,,,,,
2001,WASHINGTON,Spokane,"198,744","17,073","17,123",7,79,440,883,"3,101","10,792","1,771",50,,,,,,,
2001,WASHINGTON,Sunnyside,"14,126","1,103","1,115",2,6,11,18,173,822,71,12,,,,,,,
2001,WASHINGTON,Tacoma,"196,638","18,370","18,493",15,143,743,"1,211","2,920","10,033","3,305",123,,,,,,,
2001,WASHINGTON,Tukwila,"17,455","2,938","2,945",1,15,64,66,210,"2,111",471,7,,,,,,,
2001,WASHINGTON,Tumwater,"12,900",545,550,0,5,5,12,103,382,38,5,,,,,,,
2001,WASHINGTON,University Place,"30,410","1,385","1,392",0,16,12,69,212,926,150,7,,,,,,,
2001,WASHINGTON,Vancouver,"145,846","7,962","8,023",4,76,132,475,"1,067","5,745",463,61,,,,,,,
2001,WASHINGTON,Walla Walla,"30,159","1,825","1,825",0,35,22,89,283,"1,317",79,0,,,,,,,
2001,WASHINGTON,Wenatchee,"28,300","2,136","2,143",1,16,16,73,343,"1,594",93,7,,,,,,,
2001,WASHINGTON,Yakima,"72,989","6,163","6,204",5,39,102,187,"1,193","4,076",561,41,,,,,,,
"2,001 ",,,,,,,,,,,,,,,,,,,,
2001,,,,,, ,,,,,,,,,,,,,,
"2,001 ",,,,,,,,,,,,,,,,,,,,
2001,WEST VIRGINIA,Clarksburg,"16,683",118,120,0,1,1,24,26,52,14,2,,,,,,,
2001,WEST VIRGINIA,Weirton,"20,338",390,395,0,0,8,14,69,283,16,5,,,,,,,
"2,001 ",,,,,,,,,,,,,,,,,,,,
2001,,,, ,, ,,,,,,,,,,,,,,
2001,,,,,,,,,,,,,,,,,,,,
2001,WISCONSIN,Appleton,"70,587","1,912","1,919",1,16,8,127,236,"1,467",57,7,,,,,,,
2001,WISCONSIN,Ashwaubenon,"17,760",889,889,0,1,3,4,72,784,25,0,,,,,,,
2001,WISCONSIN,Baraboo,"10,787",502,502,1,2,1,32,54,397,15,0,,,,,,,
2001,WISCONSIN,Beaver Dam,"15,277",634,634,0,3,2,5,54,555,15,0,,,,,,,
2001,WISCONSIN,Beloit,"36,030","1,785","1,798",1,13,53,72,279,"1,245",122,13,,,,,,,
2001,WISCONSIN,Brookfield,"38,924","1,185","1,185",1,0,17,5,80,"1,046",36,0,,,,,,,
2001,WISCONSIN,Brown Deer,"12,257",612,612,0,1,19,5,23,538,26,0,,,,,,,
2001,WISCONSIN,Burlington,"10,007",397,400,0,0,2,4,40,341,10,3,,,,,,,
2001,WISCONSIN,Caledonia,"23,782",365,371,0,0,4,8,81,243,29,6,,,,,,,
2001,WISCONSIN,Cedarburg,"10,986",137,139,0,1,0,1,4,130,1,2,,,,,,,
2001,WISCONSIN,Chippewa Falls,"13,017",388,395,0,0,2,10,60,306,10,7,,,,,,,
2001,WISCONSIN,Cudahy,"18,560",660,662,0,3,12,11,107,500,27,2,,,,,,,
2001,WISCONSIN,De Pere,"20,706",418,418,0,1,2,7,52,342,14,0,,,,,,,
2001,WISCONSIN,Eau Claire,"62,144","2,807","2,816",1,18,15,107,397,"2,139",130,9,,,,,,,
2001,WISCONSIN,Everest,"14,297",394,395,0,1,0,7,59,301,26,1,,,,,,,
2001,WISCONSIN,Fitchburg,"20,647",711,712,0,2,9,15,81,546,58,1,,,,,,,
2001,WISCONSIN,Fond du Lac,"42,504","1,682","1,683",1,11,11,44,186,"1,382",47,1,,,,,,,
2001,WISCONSIN,Fort Atkinson,"11,704",443,443,0,0,2,3,30,394,14,0,,,,,,,
2001,WISCONSIN,Fox Valley,"16,741",405,406,0,1,0,0,32,361,11,1,,,,,,,
2001,WISCONSIN,Franklin,"29,704",642,646,0,5,1,18,120,464,34,4,,,,,,,
2001,WISCONSIN,Germantown,"18,390",390,395,0,6,2,1,36,333,12,5,,,,,,,
2001,WISCONSIN,Glendale,"13,462",874,874,0,0,23,4,26,774,47,0,,,,,,,
2001,WISCONSIN,Grafton,"10,386",146,146,0,0,1,1,18,123,3,0,,,,,,,
2001,WISCONSIN,Grand Chute,"18,523",952,952,0,1,1,7,48,864,31,0,,,,,,,
2001,WISCONSIN,Green Bay,"103,042","3,712","3,723",3,35,36,198,675,"2,561",204,11,,,,,,,
2001,WISCONSIN,Greendale,"14,508",429,432,0,1,7,5,9,383,24,3,,,,,,,
2001,WISCONSIN,Greenfield,"35,729","1,412","1,415",1,4,22,11,157,"1,126",91,3,,,,,,,
2001,WISCONSIN,Hartford,"10,983",456,456,0,0,2,3,28,413,10,0,,,,,,,
2001,WISCONSIN,Janesville,"59,922","3,195","3,218",1,16,20,104,503,"2,441",110,23,,,,,,,
2001,WISCONSIN,Kaukauna,"13,076",228,230,0,1,0,11,19,184,13,2,,,,,,,
2001,WISCONSIN,Kenosha,"90,996","3,182","3,193",4,41,62,440,422,"1,997",216,11,,,,,,,
2001,WISCONSIN,La Crosse,"52,187","2,093","2,097",2,11,25,61,192,"1,684",118,4,,,,,,,
2001,WISCONSIN,Madison,"209,537","8,299","8,374",6,63,295,344,"1,354","5,530",707,75,,,,,,,
2001,WISCONSIN,Manitowoc,"34,296","1,374","1,375",1,6,5,27,158,"1,140",37,1,,,,,,,
2001,WISCONSIN,Marinette,"11,833",542,543,0,5,2,6,73,438,18,1,,,,,,,
2001,WISCONSIN,Marshfield,"18,934",667,676,0,6,2,9,104,523,23,9,,,,,,,
2001,WISCONSIN,Menasha,"16,447",457,459,0,3,1,24,48,371,10,2,,,,,,,
2001,WISCONSIN,Menomonee Falls,"32,880",532,536,0,2,6,10,54,427,33,4,,,,,,,
2001,WISCONSIN,Menomonie,"15,043",613,616,0,0,2,7,102,476,26,3,,,,,,,
2001,WISCONSIN,Mequon,"21,979",186,187,1,1,3,1,32,142,6,1,,,,,,,
2001,WISCONSIN,Merrill,"10,218",460,460,0,4,1,7,73,359,16,0,,,,,,,
2001,WISCONSIN,Middleton,"15,882",509,510,0,1,3,2,44,429,30,1,,,,,,,
2001,WISCONSIN,Milwaukee,"601,229","45,748","46,201",127,295,"2,913","2,128","6,680","25,712","7,893",453,,,,,,,
2001,WISCONSIN,Monroe,"10,920",270,271,0,1,1,3,21,234,10,1,,,,,,,
2001,WISCONSIN,Mount Pleasant,"23,307",678,681,1,6,15,9,99,505,43,3,,,,,,,
2001,WISCONSIN,Neenah,"24,682",528,537,0,5,2,19,46,430,26,9,,,,,,,
2001,WISCONSIN,New Berlin,"38,492",595,606,0,0,5,17,90,466,17,11,,,,,,,
2001,WISCONSIN,Oak Creek,"28,659",877,883,0,1,11,8,73,741,43,6,,,,,,,
2001,WISCONSIN,Oconomowoc,"12,470",245,245,0,1,1,4,36,192,11,0,,,,,,,
2001,WISCONSIN,Onalaska,"14,945",605,605,0,0,0,18,21,555,11,0,,,,,,,
2001,WISCONSIN,Oshkosh,"63,364","2,281","2,285",0,13,16,98,251,"1,830",73,4,,,,,,,
2001,WISCONSIN,Pewaukee Township,"11,867",141,141,0,1,0,2,20,115,3,0,,,,,,,
2001,WISCONSIN,Platteville,"10,060",372,372,0,3,1,18,26,319,5,0,,,,,,,
2001,WISCONSIN,Pleasant Prairie,"16,251",532,533,0,2,1,2,16,499,12,1,,,,,,,
